X_0,X_1,y
88.2026172983832,0.20007860418361165,0
48.93689920528696,1.120446599600729,0
93.37789950749837,-0.4886389399382055,0
47.50442087627947,-0.07567860414884894,0
-5.160942589677893,0.20529925096918616,0
7.202178558043899,0.7271367534814875,0
38.05188625734967,0.06083750824641421,0
22.193161637271285,0.16683716368713342,0
74.7039536578803,-0.10257913188290044,0
15.653385082545068,-0.4270478696508624,0
-127.64949079170394,0.3268092977201803,0
43.221809942975284,-0.37108251020322097,0
113.48773119938038,-0.7271828372993824,0
2.2879258650723036,-0.0935919250129168,0
76.63896071792287,0.7346793849501425,0
7.747371284845815,0.18908125980108678,0
-44.38928738150564,-0.9903982341119635,0
-17.39560746630763,0.07817448455199003,0
61.51453403638604,0.6011899243922056,0
-19.366340870397615,-0.15115137528766778,0
-52.42764825335463,-0.7100089685894876,0
-85.31350953125063,0.9753876976158948,0
-25.482609087582674,-0.2190371508055932,0
-62.63976800249631,0.38874517791595503,0
-80.69489237789757,-0.10637014010698435,0
-44.773328059683784,0.193451248929631,0
-25.54025687844365,-0.590316092061206,0
-1.4091114169327434,0.21416593526520883,0
3.3258611191583944,0.1512359488698907,0
-31.71610468404818,-0.18137058299356906,0
-33.62302238879755,-0.17977658077027064,0
-40.6573141022227,-0.8631413011658384,0
8.871307112687642,-0.20089046810413094,0
-81.50991734830222,0.2313911277628871,0
-45.36491821916211,0.025972697898069476,0
36.45452810887684,0.06449145537870533,0
56.97003422716504,-0.6174129101768263,0
20.11708205887745,-0.3424050454701566,0
-43.53985745909409,-0.28942483238220773,0
-15.577626606368632,0.02808267111487272,0
-58.25749203916782,0.45041324347709355,0
23.283121986522993,-0.7681218431386119,0
74.41260968977998,0.9479445880152916,0
58.93897855798254,-0.08996241790617546,0
-53.53763107552712,0.5272258634655683,0
-20.15884734865898,0.6112225351912137,0
10.413748903843015,0.4883195182418564,0
17.818319858720095,0.3532865840959741,0
0.5250010360410239,0.8929352469529176,0
6.345604635180996,0.20099468172235083,0
194.15753485281272,0.3261204694287768,1
36.47575007571332,1.4846983540790055,1
41.343829744292,1.9718105928246463,1
79.31905096201264,0.6262725942796211,1
196.14710132401925,1.740257395717212,1
193.3779480213285,1.4530223291376927,1
56.93871574726488,1.9550324765495168,1
86.59983145243098,1.4012281978981975,1
147.3625983886874,0.9224949534545829,1
130.70396851730402,1.4611033357832635,1
118.82127655778147,0.45029960470790276,1
114.9119087103028,1.6631929483435153,1
65.27160701343173,0.9251827298361646,1
78.24232241391813,1.924631864239671,1
133.61473785062176,1.2037309181205553,1
61.50419627773418,1.2696245956459087,1
66.2833669671312,1.0159152791371755,1
68.20769608105594,1.3382166474732498,1
128.82954083074705,0.8958506222110025,1
119.80033563308226,0.4534692456347471,1
25.437120364719725,1.2196958506322684,1
108.33367476862645,1.317515718446053,1
219.15723874319707,1.4722397434952068,1
54.35888872779206,1.5585081440479265,1
34.20462947442394,0.7692076975926455,1
96.58791973376843,1.8566713608246834,1
62.76225889757801,0.5867807306704929,1
95.07737377872839,0.6682608568189463,1
156.33179610532534,0.46003424581828833,1
42.62656737944488,0.781089977627783,1
75.09837746538476,1.9647660269084928,1
147.47104034628805,1.0437756206925954,1
38.7282240584916,1.4221814882007735,1
49.98923263052176,0.2276144516111942,1
159.40148961761508,1.1584713059624248,1
146.04294118904096,1.1593638264715107,1
142.84153059513457,0.6744872033499265,1
48.287857910776765,1.3407972591408135,1
59.829516791307945,0.6552251111248997,1
77.22337482413283,1.0087395795125285,1
82.3003044373258,0.3125243532909906,1
67.81907985835547,-0.11170157611221332,1
131.26157255135936,0.1989711721966262,1
44.78083302857747,1.0260825396304871,1
63.021850180434335,1.771507297703368,1
35.357154513827574,1.1335254346745915,1
98.03585908862522,0.4159532511294013,1
126.1638330265877,0.914226834388876,1
138.58952756068336,1.4117520769818657,1
208.1617974640345,1.668263974718196,1
